fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.6931216931216931,0.5945027380321498,0.6022184395970803,0.5971289624019321,0.0022988505747126298,0.2102564102564103,0.01994301994301996,0.0022988505747126298,0.2102564102564103,0.01994301994301996,cp
2,0.656084656084656,0.578514866278201,0.58451486132112,0.5801985370950888,0.28034682080924855,0.45945945945945943,0.2999168955051308,0.28034682080924855,0.45945945945945943,0.2999168955051308,cp
3,0.656084656084656,0.5797226194890266,0.5570779878205419,0.5660308326229043,0.16873065015479874,0.5454545454545454,0.27194520807659495,0.16873065015479874,0.5454545454545454,0.27194520807659495,cp
4,0.6402116402116402,0.5692870991494909,0.5682452468166753,0.5687280972995259,0.11760083813514932,0.08064516129032256,0.07365591397849462,0.11760083813514932,-0.20833333333333331,-0.1701791555159084,cp
5,0.7037037037037037,0.6400163180537013,0.635587002096436,0.6336963210725386,0.34320735444330946,0.25714285714285723,0.23579753579753582,0.34320735444330946,-0.43137254901960786,-0.2865524162420874,cp
6,0.6117021276595744,0.5671252306590653,0.5589133089133089,0.5575702075702076,0.3181818181818182,0.19365079365079363,0.23957348842845028,0.3181818181818182,-0.42857142857142855,-0.2768403949506312,cp
7,0.7127659574468085,0.5973304473304473,0.6105038371705039,0.5949293613498822,0.2524644030668127,0.16428571428571426,0.16410632746249182,0.2524644030668127,-0.35555555555555557,-0.18093771944039325,cp
8,0.675531914893617,0.5867479139218269,0.5761904761904763,0.5763232992727607,0.10901162790697674,0.24060150375939854,0.056867916058803744,0.10901162790697674,0.24060150375939854,-0.08897333582591468,cp
9,0.6382978723404256,0.5858714442872859,0.5862351958327191,0.5853174603174603,0.02906976744186046,0.17105263157894735,0.0674914899188269,0.02906976744186046,0.17105263157894735,0.0674914899188269,cp
10,0.6595744680851063,0.5945301197402038,0.5872727272727273,0.5895014401038497,0.20924855491329483,0.3384615384615385,0.2132606199770379,0.20924855491329483,-0.475,-0.3085868079289132,cp
