fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,1e-07
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,1e-07
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,1e-07
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,1e-06
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,1e-06
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,1e-06
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,1e-06
5,0.6778523489932886,0.670940170940171,0.6696535244922341,0.6421116702875633,0.0082862523540489,-0.1270903010033445,-0.052026656017571,0.0082862523540489,0.3819444444444444,0.1978628337639965,dp,1e-06
6,0.6912751677852349,0.7096564507090822,0.7009171884645913,0.6974786606989997,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.3509615384615384,0.218087285521496,dp,1e-06
7,0.697986577181208,0.6623187358481477,0.6889635854341737,0.6640693012929428,0.028604118993135,-0.047008547008547,-0.0528603341103341,0.028604118993135,0.4411764705882353,0.1884453781512605,dp,1e-06
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,1e-06
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,1e-06
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,1e-06
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,1e-05
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,1e-05
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,1e-05
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,1e-05
5,0.6778523489932886,0.670940170940171,0.6696535244922341,0.6421116702875633,0.0082862523540489,-0.1270903010033445,-0.052026656017571,0.0082862523540489,0.3819444444444444,0.1978628337639965,dp,1e-05
6,0.6912751677852349,0.7096564507090822,0.7009171884645913,0.6974786606989997,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.3509615384615384,0.218087285521496,dp,1e-05
7,0.697986577181208,0.6623187358481477,0.6889635854341737,0.6640693012929428,0.028604118993135,-0.047008547008547,-0.0528603341103341,0.028604118993135,0.4411764705882353,0.1884453781512605,dp,1e-05
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,1e-05
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,1e-05
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,1e-05
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,0.0001
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,0.0001
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,0.0001
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,0.0001
5,0.6778523489932886,0.670940170940171,0.6696535244922341,0.6421116702875633,0.0082862523540489,-0.1270903010033445,-0.052026656017571,0.0082862523540489,0.3819444444444444,0.1978628337639965,dp,0.0001
6,0.6912751677852349,0.7096564507090822,0.7009171884645913,0.6974786606989997,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.3509615384615384,0.218087285521496,dp,0.0001
7,0.697986577181208,0.6623187358481477,0.6889635854341737,0.6640693012929428,0.028604118993135,-0.047008547008547,-0.0528603341103341,0.028604118993135,0.4411764705882353,0.1884453781512605,dp,0.0001
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,0.0001
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,0.0001
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,0.0001
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,0.001
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,0.001
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,0.001
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,0.001
5,0.6778523489932886,0.670940170940171,0.6696535244922341,0.6421116702875633,0.0082862523540489,-0.1270903010033445,-0.052026656017571,0.0082862523540489,0.3819444444444444,0.1978628337639965,dp,0.001
6,0.6912751677852349,0.7096564507090822,0.7009171884645913,0.6974786606989997,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.3509615384615384,0.218087285521496,dp,0.001
7,0.697986577181208,0.6623187358481477,0.6889635854341737,0.6640693012929428,0.028604118993135,-0.047008547008547,-0.0528603341103341,0.028604118993135,0.4411764705882353,0.1884453781512605,dp,0.001
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,0.001
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,0.001
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,0.001
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,0.01
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,0.01
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,0.01
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,0.01
